sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
223713713,The composite outcome analysis,all initial outcome events,0,3,6,9,"The composite outcome analysis also treats all initial outcome events as equally important , for example , non-fatal myocardial infarction is as important as cardiovascular death ."
223818226,External DCR surgery,nasolacrimal duct obstruction,0,2,5,7,External DCR surgery successfully treats nasolacrimal duct obstruction associated with sarcoidosis .
223827176,Our institution,small burns,0,1,4,5,Our institution often treats small burns ( < 10 % TBSA ) in pediatric patients in an ambulatory setting with a nondaily dressing .
224077147,The three-pore model of peritoneal transport,the capillary membrane,0,5,7,9,The three-pore model of peritoneal transport treats the capillary membrane as a primary barrier determining the amount of solute that transports to the interstitium and the peritoneal cavity .
224092342,The nursing professional,ill children,0,2,6,7,"The nursing professional who treats critically ill children with cerebral injury is a key element within the pediatric intensive care team , since , through exhaustive assessment , plans nursing care in an integral manner aimed at the child and the family , and plays an essential role in the care of patients mainly at the hospital level ( as well as at home ) ."
224158698,driver ablation,persistent atrial fibrillation,9,10,13,15,The aim of this study was to determine whether driver ablation effectively treats persistent atrial fibrillation ( AF ) in obese patients .
224260865,MVPA,multiple voxels,0,0,5,6,MVPA treats the activation of multiple voxels from fMRI data as a pattern and decodes brain states using pattern classification methods .
224461705,Apoptotic cell infusion,ongoing collagen-induced arthritis,0,2,4,6,"Apoptotic cell infusion treats ongoing collagen-induced arthritis , even in the presence of methotrexate , and is synergic with anti-TNF therapy ."
224544822,A gluten-free diet,coeliac disease,0,2,4,5,"A gluten-free diet treats coeliac disease , but its efficacy depends on strict adherence ."
224660333,spatial shifts in species richness,rare and common species,21,25,28,31,"Traditionally , marine macroecology is based on presence/absence data from taxonomic checklists or geographic ranges , providing a qualitative overview of spatial shifts in species richness that treats rare and common species equally [ 3 , 4 ] ."
224763844,A nontumorigenic variant of FGF19,cholestatic liver diseases,0,4,6,8,A nontumorigenic variant of FGF19 treats cholestatic liver diseases .
224938002,our model,the selective class of every branch,20,21,23,28,This enables us to model the process at every branch-site combination as a mixture of three Markov substitution models -- our model treats the selective class of every branch at a particular site as an unobserved state that is chosen independently of that at any other branch .
224996791,the visal system,dynamic cues,6,8,10,11,This article examines the possibility that the visal system treats dynamic cues a instances of new perceptual objects undersome circumstances .
225066843,The extraction of teeth,the primary dentoalveolar infection,0,3,11,14,The extraction of teeth in cases of acute suppurative infection treats the primary dentoalveolar infection and prevents the development of fascial space abscesses .
225213926,A multidisciplinary team,home-bound clients,0,2,15,16,"A multidisciplinary team ( psychiatrist , nurse , and social worker ) assesses and treats home-bound clients ."
225213926,psychiatrist,home-bound clients,4,4,15,16,"A multidisciplinary team ( psychiatrist , nurse , and social worker ) assesses and treats home-bound clients ."
225213926,nurse,home-bound clients,6,6,15,16,"A multidisciplinary team ( psychiatrist , nurse , and social worker ) assesses and treats home-bound clients ."
225535691,The 3D-RISM-KH method,a given nature,0,2,9,11,The 3D-RISM-KH method readily treats solvent and electrolyte of a given nature and concentration to predict effective interactions between CNC particles in electrolyte solution .
225874607,This fracture liaison service ( FLS ) pathway,"high-risk , drug eligible patients",0,7,12,16,"This fracture liaison service ( FLS ) pathway treats 75 % of high-risk , drug eligible patients , compared to 13.8 % in GHS primary care ."
226054001,CCSVI,abnormal veins,32,32,37,38,"TVAM involved the coupling of balloon angioplasty of the internal jugular veins with the application of external manual compression and dilation of the azygos and renal veins ; unlike traditional angioplasty for CCSVI , which treats only abnormal veins ( ≥50 % stenosis or static valve ) , all targeted vessels were treated with TVAM regardless of the presence of an abnormality ."
226171157,R723,JAK2V617F-induced murine myeloproliferative neoplasm,0,0,9,12,"R723 , a selective JAK2 inhibitor , effectively treats JAK2V617F-induced murine myeloproliferative neoplasm ."
226171157,a selective JAK2 inhibitor,JAK2V617F-induced murine myeloproliferative neoplasm,2,5,9,12,"R723 , a selective JAK2 inhibitor , effectively treats JAK2V617F-induced murine myeloproliferative neoplasm ."
226253936,an HDACi formulation,murine NPC neurological disease,12,14,17,20,"Together , these data support feasibility of tolerable , chronic administration of an HDACi formulation that treats murine NPC neurological disease and lung pathology , a frequent cause of death in this and possibly additional disorders ."
226253936,an HDACi formulation,a frequent cause of death in this,12,14,25,31,"Together , these data support feasibility of tolerable , chronic administration of an HDACi formulation that treats murine NPC neurological disease and lung pathology , a frequent cause of death in this and possibly additional disorders ."
226359351,A single 2 g dose of azithromycin,genitourinary infections,0,6,9,10,A single 2 g dose of azithromycin effectively treats genitourinary infections caused by susceptible Neisseria gonorrhoeae and has been used to treat uncomplicated gonorrhea in persons with cephalosporin allergy .
226749839,The model,aromatic residues,0,1,6,7,The model treats the influence of aromatic residues and the membrane dipole potential .
226791137,This biosocial approach,the psychological attributes of women,0,2,4,8,"This biosocial approach treats the psychological attributes of women and men as emergent given the evolved characteristics of the sexes , their developmental experiences , and their situated activity in society ."
226798774,The pup,the adult male,0,1,3,5,"The pup treats the adult male as it does its dam , including potentiation of vocalization during a subsequent isolation ."
226812367,neuropsychology,such confabulations,2,2,4,5,"Commonly , neuropsychology treats such confabulations solely as evidence of patients ' inabilities or deficits ."
226937777,a technique,the middle part of the face,4,5,8,13,The extraperiostal masklift is a technique which treats the middle part of the face .
227193653,Current practice,large areas,0,1,18,19,Current practice targets school-age children ( SAC ) preferentially over pre-school age children ( PSAC ) and treats large areas as having uniform prevalence .
227200215,no therapy,diastolic dysfunction,4,5,8,9,"At this time , no therapy specifically treats diastolic dysfunction , but several medications , such as diuretics , calcium channel blockers , beta blockers , and angiotension-converting enzyme inhibitors , offer symptomatic relief and may prevent progression of the disorder ."
228101840,Intratumoral delivery of dendritic cells,local and distant disease,0,4,15,18,Intratumoral delivery of dendritic cells engineered to secrete both interleukin (IL)-12 and IL-18 effectively treats local and distant disease in association with broadly reactive Tc1-type immunity .
228127248,Adoptive transfer of virus-specific T-cells,viral infections,0,4,10,11,"Adoptive transfer of virus-specific T-cells ( VSTs ) effectively treats viral infections following allogeneic hematopoietic stem cell transplantation ( alloHSCT ) , but logistical difficulties have limited widespread availability of VSTs as a post-transplant therapeutic ."
228127248,VSTs,viral infections,6,6,10,11,"Adoptive transfer of virus-specific T-cells ( VSTs ) effectively treats viral infections following allogeneic hematopoietic stem cell transplantation ( alloHSCT ) , but logistical difficulties have limited widespread availability of VSTs as a post-transplant therapeutic ."
228241566,Arthroscopic treatment,posterior elbow impingement,0,1,4,6,Arthroscopic treatment successfully treats posterior elbow impingement in an athletic population .
228467285,This method,"the polar , side chain hydrogens of lysine",0,1,3,10,"This method treats the polar , side chain hydrogens of lysine , serine , threonine , and tyrosine and the amino terminus of a protein ."
228477334,antiepileptic therapy,the primary etiology of a given epileptic syndrome,9,10,14,21,"Moreover , because of the strong desire to develop antiepileptic therapy that directly treats the primary etiology of a given epileptic syndrome , or modifies the neurobiological processes that cause recurrent seizures , better experimental epilepsy models for chronic epilepsy and further clinical studies are necessary to increase the knowledge on the pathophysiology of distinct epileptic syndromes ."
228481881,the medical profession,these latent cases,1,3,5,7,"Although the medical profession treats these latent cases as asymptomatic and clinically unimportant , results of animal studies and recent studies of personality profiles , behavior , and psychomotor performance have led to reconsider this assumption ."
228523459,Trans-catheter aortic valve closure,late severe AI,0,3,6,8,"Trans-catheter aortic valve closure successfully treats late severe AI in LVAD patients , however , the presence or development of right heart failure portends a worse prognosis ."
228582859,the constant-energy DPD variant,complex chemical reactions,12,15,19,21,"To describe chemical reactivity , a coarse-grain particle equation-of-state was introduced into the constant-energy DPD variant that rigorously treats complex chemical reactions and the associated chemical energy release ."
228582859,the constant-energy DPD variant,the associated chemical energy release,12,15,23,27,"To describe chemical reactivity , a coarse-grain particle equation-of-state was introduced into the constant-energy DPD variant that rigorously treats complex chemical reactions and the associated chemical energy release ."
228737853,this occupational group,ever-increasing mental health problems,1,3,5,8,"As this occupational group treats ever-increasing mental health problems , it is essential to appraise key factors for their mental health ."
228764579,a Monte Carlo randomization procedure,individual animals,6,10,13,14,"The significance levels are computed by a Monte Carlo randomization procedure that treats individual animals ( rather than tumor-specific response scores ) as units of variation , so that the assumption of independence of tumors at different sites is not required ."
228764579,a Monte Carlo randomization procedure,tumor-specific response scores,6,10,18,20,"The significance levels are computed by a Monte Carlo randomization procedure that treats individual animals ( rather than tumor-specific response scores ) as units of variation , so that the assumption of independence of tumors at different sites is not required ."
228818296,Topical Eugenol,Experimental Candida albicans-Induced Keratitis,0,1,4,7,Topical Eugenol Successfully Treats Experimental Candida albicans-Induced Keratitis .
228923708,a 354-bed hospital,high-risk HF patients,16,18,21,23,"That information was included in an identification and predictive risk report , which was evaluated at a 354-bed hospital that treats high-risk HF patients ."
229403520,The coverage of health expenditures,a larger number of patients,0,4,6,10,The coverage of health expenditures treats a larger number of patients optimally .
229531284,mometasone furoate nasal spray,itchy ear,5,8,11,12,These preliminary findings suggest that mometasone furoate nasal spray effectively treats itchy ear and palate in individuals with seasonal allergic rhinitis .
230565275,The method,censored,0,1,6,6,The method W(MAX ) treats the censored data as variables in a constrained optimization problem .
230565275,W(MAX,censored,2,2,6,6,The method W(MAX ) treats the censored data as variables in a constrained optimization problem .
230571555,a polarizable force-field approach,the cooperative bond character of strong hydrogen bond networks,31,34,39,47,"In this work , we investigate the hydration of the halide ions fluoride , chloride , and bromide using classical molecular dynamics simulations at the 10 ns scale and based on a polarizable force-field approach , which treats explicitly the cooperative bond character of strong hydrogen bond networks ."
230626721,intravenous hydromorphone,severe cancer pain,13,14,20,22,"Intranasal fentanyl ( INF ) quickly and noninvasively relieves severe pain , whereas intravenous hydromorphone ( IVH ) reliably treats severe cancer pain but requires vascular access ."
230626721,IVH,severe cancer pain,16,16,20,22,"Intranasal fentanyl ( INF ) quickly and noninvasively relieves severe pain , whereas intravenous hydromorphone ( IVH ) reliably treats severe cancer pain but requires vascular access ."
230925451,Quinupristin/dalfopristin,vancomycin-resistant Enterococcus faecium ( VREF ) infections,0,0,2,8,"Quinupristin/dalfopristin treats vancomycin-resistant Enterococcus faecium ( VREF ) infections but inhibits cytochrome P450 A3P4 , and has only modest activity against MRSA pneumonia ."
230999679,a recycling plant,spent lead-acid batteries,15,17,20,22,This study applies Life Cycle Assessment ( LCA ) methodology to present an eco-balance of a recycling plant that treats spent lead-acid batteries .
231367362,a surface-flow constructed wetland,domestic wastewater,10,13,24,25,"We investigated the seasonal nitrogen transformations and removal pathways in a surface-flow constructed wetland ( 93,000m2 with five treatment cells ) , which treats domestic wastewater in subtropical Taiwan ."
231691396,Liver transplantation,the hepatic affectation of UCDs,0,1,3,7,"Liver transplantation treats the hepatic affectation of UCDs ; however , irreversible neurologic damage pretransplant is difficult to assess providing transplant teams with ethical dilemmas for liver transplantation ."
231890004,Irinotecan,solid tumors,0,0,5,6,"Irinotecan treats a range of solid tumors , but its effectiveness is severely limited by gastrointestinal ( GI ) tract toxicity caused by gut bacterial β-glucuronidase ( GUS ) enzymes ."
231949008,the only treatment,underlying,2,4,17,17,It is the only treatment that treats not only the refractive effects of the condition but the underlying pathophysiology .
231949008,the only treatment,the refractive effects of the condition,2,4,9,14,It is the only treatment that treats not only the refractive effects of the condition but the underlying pathophysiology .
232517249,The PMTS,a significant volume and spectrum of trauma,0,1,3,9,The PMTS treats a significant volume and spectrum of trauma .
232559840,The MDDL,medical devices,0,1,3,4,"The MDDL treats medical devices , host computers , humans and device parameters as objects , and provides a flexible and extensible language for describing and passing messages between objects ."
232611124,the rheumatologist,the various rheumatic diseases,12,13,7,10,A vast amount of important information on the various rheumatic diseases that the rheumatologist treats is available in the medical records derived from the patient consultation .
232800657,the frozen elephant trunk,the descending thoracic aorta,4,7,11,14,"Its recent evolution is the frozen elephant trunk , which treats the descending thoracic aorta using the antegrade release of a self-expandable stent graft ."
232817112,ketamine,treatment refractory depression,3,3,6,8,Evidence suggests that ketamine rapidly treats treatment refractory depression in the general population .
233479672,Donor lymphocyte infusion,malignant relapse,0,2,11,12,Donor lymphocyte infusion ( DLI ) re-establishes failing grafts and treats malignant relapse via a graft-vs-leukemia response .
233479672,DLI,malignant relapse,4,4,11,12,Donor lymphocyte infusion ( DLI ) re-establishes failing grafts and treats malignant relapse via a graft-vs-leukemia response .
233497881,narrative and holistic medication,the entire being of the patient,24,27,30,35,"The therapeutic approach in Kampo medicine is aimed at harmonizing the mind , body , and spirit ; this practice involves the use of narrative and holistic medication that treats the entire being of the patient , resulting in an increased number of specialized treatment plans ."
233548330,The HAE center,107 pediatric HAE patients with highly individualized therapeutic approaches,0,2,17,25,The HAE center at the Frankfurt University Hospital currently treats 450 adults with HAE or AAE and 107 pediatric HAE patients with highly individualized therapeutic approaches .
233560489,the university cardiologist,ventricular premature beats,1,3,5,7,How the university cardiologist treats ventricular premature beats : a nationwide survey of 65 University Medical Centers .
233560489,the university cardiologist,a nationwide survey of 65 University Medical Centers,1,3,9,16,How the university cardiologist treats ventricular premature beats : a nationwide survey of 65 University Medical Centers .
233667621,a nanofiltration ( NF ) pilot plant,urban wastewater,18,24,27,28,The removal of N-nitrosodimethylamine ( NDMA ) formation potential through a membrane bioreactor ( MBR ) coupled to a nanofiltration ( NF ) pilot plant that treats urban wastewater is investigated .
233768304,a novel technique,said,13,15,18,18,Modal analysis of an optical field via generalized interferometry ( GI ) is a novel technique that treats said field as a linear superposition of transverse modes and recovers the amplitudes of modal weighting coefficients .
234145799,a theoretical model of diagnostic or clinical reasoning,the basic science and clinical knowledge of medical students,3,10,13,21,The findings support a theoretical model of diagnostic or clinical reasoning that treats the basic science and clinical knowledge of medical students as distinct domains .
234206834,a method,different sizes,5,6,11,12,It is preferable to use a method that treats systems of different sizes and with different amounts of explicit solvent on equal footing .
234920400,Estrogen replacement therapy,mild depression,0,2,7,8,Estrogen replacement therapy ( ERT ) treats mild depression but may not treat more severe depression in this population .
234920400,ERT,mild depression,4,4,7,8,Estrogen replacement therapy ( ERT ) treats mild depression but may not treat more severe depression in this population .
235288613,the medical clown,the patient 's emotional side,9,11,13,17,"Along with traditional medical care by hospital staff , the medical clown treats the patient 's emotional side ."
235322182,UV light,various inflammatory skin conditions,0,1,3,6,"UV light treats various inflammatory skin conditions , and blue light phototherapy is the standard of care for neonatal jaundice ."
235665118,The gratitude of filial obligations,one 's filial obligations,0,4,7,10,The gratitude of filial obligations that treats one 's filial obligations as duties of gratitude to one 's parents is a mainstream view .
235909508,An interdisciplinary team,average age,0,2,13,14,"An interdisciplinary team at an urban pediatric burn institution treats a population ( average age 8 years , range 1 month to 21 years ) that includes children too young or unable to articulate pressure-related pain from dressings or positioning techniques ."
235912612,"the "" grand-multinomial "" formulation",the entire data set,23,27,31,34,"One is the "" separate-multinomials "" formulation , which treats each family size as representing a separate multinomial distribution ; the other is the "" grand-multinomial "" formulation , which treats the entire data set as representing one distribution ."
235928337,a simple hopping model,each individual guanine,5,8,11,13,"These combination results indicate that a simple hopping model that treats each individual guanine as a hopping site is insufficient to explain both a higher conductance and β value for RNA : DNA hybrids , and larger delocalization lengths must be considered ."
236007452,Spinal cord stimulation,neuropathic pain,0,2,7,8,Spinal cord stimulation ( SCS ) treats neuropathic pain through retrograde stimulation of dorsal column axons and their inhibitory effects on wide dynamic range ( WDR ) neurons .
236007452,SCS,neuropathic pain,4,4,7,8,Spinal cord stimulation ( SCS ) treats neuropathic pain through retrograde stimulation of dorsal column axons and their inhibitory effects on wide dynamic range ( WDR ) neurons .
236341095,the generalization of the traditional model-free ( MF ) method,simple tensorial properties,2,11,22,24,"It is the generalization of the traditional model-free ( MF ) method , which does not account for mode-coupling and treats only simple tensorial properties ."
236435324,the reinforcement learning system,neutral feedback,7,10,12,13,"Taken together , these results suggest that the reinforcement learning system treats neutral feedback as a special case , providing valuable information about the electrophysiological measures used to index the cognitive function of frontal midline cortex ."
236558741,a newly developed formalism,neuronal responses,27,30,33,34,"Second , the response gain and phase values that were empirically determined for each orientation of the applied linear stimulus vector were fitted on the basis of a newly developed formalism that treats neuronal responses as exhibiting two-dimensional spatial sensitivity ."
236633013,the appropriate physician,the appropriate patient,37,39,41,43,"As our health care system shifts from a fee-for-service to a value-based system , and taxpayer-funded resources in Medicare patients become less available , it is important that practice trends be scrutinized using data-driven initiatives so that the appropriate physician treats the appropriate patient for the appropriate reasons ."
236657758,the model,specific energetic complementarity,4,5,23,25,"At the resolution of the model , which examines molecules "" quantized "" into 4.24 A cubic units and treats four points of specific energetic complementarity , the minimum number of compounds needed to fully cover molecular diversity space up to volume 1070 cubic A is estimated to be on the order of 24 million molecules ."
236781170,a 3.75 mg l(-1 ) sodium hypochlorite dose,turbid waters,16,23,26,27,"Turbid waters pose a particular challenge to implementation of SWS programmes ; although research shows that a 3.75 mg l(-1 ) sodium hypochlorite dose effectively treats turbid waters , users sometimes object to the strong chlorine taste and prefer to drink water that is more aesthetically pleasing ."
236828319,a radiation facility,a high volume of prostate cancer patients,5,7,10,16,We investigated whether treatment at a radiation facility that treats a high volume of prostate cancer patients is associated with improved survival for men with high-risk prostate cancer .
236901749,Subtrochanteric osteotomy,femoroacetabular impingement,0,1,4,5,Subtrochanteric osteotomy effectively treats femoroacetabular impingement after slipped capital femoral epiphysis .
237214085,Everolimus,Neuroendocrine Tumors of Gut,0,0,3,6,Everolimus Effectively Treats Neuroendocrine Tumors of Gut and Lungs .
237255002,the original procedure,electrostatic polarization of a solvent,8,10,14,18,"Calculation of lambda is done by means of the original procedure , which treats electrostatic polarization of a solvent in terms of a usual nonpolarizable MD scheme supplemented by scaling of reorganization energies at the final stage ."
237395469,Rutin,myocardial damage,0,0,2,3,Rutin treats myocardial damage caused by pirarubicin via regulating miR-22 - 5p-regulated RAP1/ERK signaling pathway .
237395480,RUT,THP-induced myocardial damage,4,4,6,8,"Our results indicate that RUT treats THP-induced myocardial damage , which may be achieved by upregulating miR-22 - 5p , causing changes in its target gene Rap1a and the RAP1/ERK pathway ."
237447229,Clinical radiotherapy,life-threatening cancers,0,1,3,4,"Clinical radiotherapy treats life-threatening cancers , but the radiation often affects neighboring normal tissues including bone ."
237634655,The model,the mixed culture,0,1,3,5,"The model treats the mixed culture as a single virtual microorganism catalyzing the most common fermentative pathways , producing ethanol , acetate , propionate , butyrate , lactate , hydrogen , carbon dioxide , and biomass ."
237993873,Chapter,heterometal cluster complexes,0,0,3,5,"Chapter 3 treats heterometal cluster complexes synthesized by integrating zero-valent metal carbonyls on mononuclear metalladithiolenes , taking advantage of the coordination unsaturation of the latter ."
238022708,the Oxford Skull Base Clinic,a higher proportion of patients with radiotherapy,6,10,12,18,"Compared with national audit data , the Oxford Skull Base Clinic treats a higher proportion of patients with radiotherapy and significantly lower proportion with surgery ,"
238174101,A further section,magnetized carbonaceous nanomaterials,0,2,4,6,"A further section treats magnetized carbonaceous nanomaterials for use in SPE , with subsections on magnetic graphene and/or graphene oxides , magnetic carbon nanotubes and magnetic carbon nitrides ."
238402872,the Chenu-Brumer approach,the thermal radiation,5,7,11,13,"The method is based on the Chenu-Brumer approach , which treats the thermal radiation as an ensemble of coherent pulses ."
238612466,Noncoding RNA mimic,metabolic disorder,0,2,4,5,Noncoding RNA mimic treats metabolic disorder .
238689710,Sandy Ellis,many women,19,20,26,27,"Its patron is Professor Peter Mortimer , the UK 's leading Lipoedema expert , and its nurse consultant is Sandy Ellis , who diagnoses and treats many women with Lipoedema in the UK and is also the nurse consultant in the St George 's team ."
238709911,the busy clinician,such patients,13,15,18,19,The goal of this column to summarize the data supporting various options for the busy clinician who treats such patients .
238710831,The kicked out lateral technique,reconstructed,0,4,10,10,The kicked out lateral technique treats the entire neck and reconstructed pharynx without matching fields at midneck .
238710831,The kicked out lateral technique,the entire neck,0,4,6,8,The kicked out lateral technique treats the entire neck and reconstructed pharynx without matching fields at midneck .
238879713,self-deception,hysterical beliefs,36,36,39,40,With regard to hysteria it will be suggested that an explanatory account which embraces all the required phenomena and accommodates the close relationship of the disorder to malingering must make use of cognitive-psychologically informed account of self-deception which treats hysterical beliefs as beliefs which are formed as a result of a failure to accurately appraise the subjectively available evidence .
238883010,the infant 's brain,such information,7,10,12,13,"Yet , little is known about how the infant 's brain treats such information ."
238992437,the FD-SAFT virtual source,focused,4,7,17,17,The first algorithm is the FD-SAFT virtual source ( FD-SAFT-VS ) that treats the focus of a focused transducer as a virtual source having a finite size and the diffraction effect in the far-field is taken into consideration in the image reconstruction .
238992437,FD-SAFT-VS,focused,9,9,17,17,The first algorithm is the FD-SAFT virtual source ( FD-SAFT-VS ) that treats the focus of a focused transducer as a virtual source having a finite size and the diffraction effect in the far-field is taken into consideration in the image reconstruction .
239273133,Orthopedic surgery,the musculoskeletal system,0,1,3,5,"Orthopedic surgery treats the musculoskeletal system , in which bleeding is common and can be fatal ."
239442439,every surgeon,functional and cosmetic problems in the periocular region,10,11,14,21,This procedure should be included among the techniques used by every surgeon who treats functional and cosmetic problems in the periocular region .
239987292,stenting,"a focal manifestation of a systemic , progressive disease",1,1,3,11,"While stenting treats a focal manifestation of a systemic , progressive disease , the residual risk following an acute coronary syndrome ( ACS ) or elective PCI is largely related to the systemic pro-atherogenic effects of suboptimally controlled cardiovascular risk factors ."
240220584,physical medicine,painful conditions,6,7,12,13,"Interventional physiatry is a branch of physical medicine and rehabilitation that treats painful conditions through intervention in peripheral joints , the spine , and soft tissues ."
240220584,rehabilitation,painful conditions,9,9,12,13,"Interventional physiatry is a branch of physical medicine and rehabilitation that treats painful conditions through intervention in peripheral joints , the spine , and soft tissues ."
240266830,Electroconvulsive therapy,severe depression,0,1,7,8,"Electroconvulsive therapy ( ECT ) effectively treats severe depression , but not all patients remit ."
240266830,ECT,severe depression,3,3,7,8,"Electroconvulsive therapy ( ECT ) effectively treats severe depression , but not all patients remit ."
240506436,Bilayer wound matrix-based reconstruction,a distinct patient population,0,3,6,9,Bilayer wound matrix-based reconstruction effectively treats a distinct patient population .
240620983,Adaptive servoventilation,nocturnal respiratory events in patients with heart failure,0,1,7,14,"Adaptive servoventilation ( ASV ) effectively treats nocturnal respiratory events in patients with heart failure and reduced ejection fraction ( HFrEF ) and central sleep apnoea ( CSA ) , but increased mortality has been reported ."
240620983,ASV,nocturnal respiratory events in patients with heart failure,3,3,7,14,"Adaptive servoventilation ( ASV ) effectively treats nocturnal respiratory events in patients with heart failure and reduced ejection fraction ( HFrEF ) and central sleep apnoea ( CSA ) , but increased mortality has been reported ."
241154282,the orthopaedic surgeon,metastatic bone disease,5,7,10,12,There are numerous challenges facing the orthopaedic surgeon who treats metastatic bone disease in the twenty-first century .
241434967,The author,conducting,0,1,3,3,The author treats conducting polymers as granular metals and applies the quantum theory of conduction in mesoscopic systems to describe the electron transport between metalliclike granules .
241825843,The method,drawn,0,1,5,5,"The method treats a manually drawn seed region as a wellspring of pixel "" fluid "" that flows from the seed out towards the boundary ."
241873381,Rikshospitalet,all transsexual patients in Norway,0,0,7,11,Rikshospitalet ( The National Hospital ) treats all transsexual patients in Norway .
241873381,The National Hospital,all transsexual patients in Norway,2,4,7,11,Rikshospitalet ( The National Hospital ) treats all transsexual patients in Norway .
241874000,Insulin,acute spinal cord injury,0,0,9,12,Insulin with chondroitinase ABC treats the rat model of acute spinal cord injury .
242818369,Our new HSQC database,exchanging,0,3,7,7,"Our new HSQC database separately treats slowly exchanging isomers that belong to the same metabolite , which permits improved query in cases where lowly populated isomers are below the HSQC detection limit ."
242907064,The general practitioner,the insulin treated diabetic patients,0,2,28,32,"The general practitioner makes the primary diagnosis in more than 80 % of the cases , and treats 97 % of the NIDDM patients and 74 % of the insulin treated diabetic patients ."
242998282,its inhibitor,erectile dysfunction,10,11,18,19,"Phosphodiesterase (PDE)-5 degrades guanosine 3',5'cyclic monophosphate ( cGMP ) and its inhibitor sildenafil citrate ( Viagra ) treats erectile dysfunction by smooth muscle relaxation through elevated cGMP ."
243465182,gallium nitrate,cancer-related hypercalcemia,4,5,8,9,Our results indicate that gallium nitrate effectively treats cancer-related hypercalcemia and that it probably acts by inhibiting calcium release from bone .
243575073,Psychiatry,cross-sex identities,0,0,2,3,"Psychiatry treats cross-sex identities as a disorder , but key medical organizations and the law in some jurisdictions have taken steps to protect people with these identities from discrimination in health care , housing , and employment ."
243635921,the procedure,a pelvic pathology,10,11,15,17,Laparoscopy should be considered before assisted reproductive technology cycles if the procedure diagnoses and treats a pelvic pathology at the same time and if laparoscopic intervention increases the chance of pregnancy following these cycles .
243798368,This review,the main features of LNC,20,21,23,27,"Furthermore , their extreme biodegradability and biocompatible chemical nature have secured them the title of ' nanosafe carriers . ' This review treats the main features of LNC [ namely , solid lipid nanoparticles ( SLN ) , nanostructured lipid carriers ( NLC ) and lipid-drug conjugates ( LDC ) ] ; examples and advantages of the application of these colloidal carrier systems for the ophthalmic administration of drugs are presented ."
243798368,This review,solid lipid nanoparticles,20,21,31,33,"Furthermore , their extreme biodegradability and biocompatible chemical nature have secured them the title of ' nanosafe carriers . ' This review treats the main features of LNC [ namely , solid lipid nanoparticles ( SLN ) , nanostructured lipid carriers ( NLC ) and lipid-drug conjugates ( LDC ) ] ; examples and advantages of the application of these colloidal carrier systems for the ophthalmic administration of drugs are presented ."
244246506,a finite difference time domain ( FDTD ) model,the transmit array,4,12,15,17,Studies were performed utilizing a finite difference time domain ( FDTD ) model that treats the transmit array and the load as a single system .
244285007,a natural Bayesian hierarchical model,the latent association status of molecular QTLs,2,6,9,15,We introduce a natural Bayesian hierarchical model that treats the latent association status of molecular QTLs as SNP-level annotations for candidate SNPs of complex traits .
244297635,A standard analysis,the marginal tables,0,2,5,7,"A standard analysis that treats the marginal tables as independent yields consistent estimates of model parameters , but not of the covariance matrix of the estimates ."
244331696,The model,a single line,0,1,6,8,The model treats the influence of a single line on VPEL as systematically related to the elevation of the intersection between the great circle containing the image of the line and the central vertical retinal meridian ; generalized GCM combines visual inputs with inputs from the body-referenced mechanism and maps onto the central nervous system .
244438670,a multicentre institution,most oncology patients for the province,8,10,13,18,The BC Cancer Agency ( bcca ) is a multicentre institution that treats most oncology patients for the province .
244879233,The Osaka Socio-Medical Center Hospital,homeless people,0,4,31,32,"The Osaka Socio-Medical Center Hospital is a medical care facility located in the Airin area of Osaka city where the prevalence of tuberculosis is high , and treats day laborers and homeless people mainly , either free of charge or with a small fee ."
244919224,Pre-emptive liver transplantation,the metabolic defect,0,2,7,9,Pre-emptive liver transplantation ( pLTx ) treats the metabolic defect and avoids the need for kidney transplantation ( KTx ) .
244919224,pLTx,the metabolic defect,4,4,7,9,Pre-emptive liver transplantation ( pLTx ) treats the metabolic defect and avoids the need for kidney transplantation ( KTx ) .
245122798,"The new , seven-day , transdermal system",post-menopausal vasomotor symptoms,0,6,11,13,"The new , seven-day , transdermal system effectively and safely treats post-menopausal vasomotor symptoms ."
245579869,Amniotic membrane transplantation,superficial corneal ulcer,0,2,5,7,Amniotic membrane transplantation effectively treats superficial corneal ulcer resulting from necrotizing stromal HSK .
246447185,the nephrologist,end-stage renal failure,16,17,20,22,Dialysis has moved from a halfway technology to a full contributor to the therapeutic armamentarium of the nephrologist who treats end-stage renal failure .
246657131,the conventional activated sludge WWTP of Seano,municipal and textile wastewaters,14,20,28,31,"An experimental study was carried out in order to evaluate the possibility of upgrading the conventional activated sludge WWTP of Seano ( Prato , Italy ) which treats municipal and textile wastewaters , by using membrane bioreactor ( MBR ) technology ."
246657131,Prato,municipal and textile wastewaters,22,22,28,31,"An experimental study was carried out in order to evaluate the possibility of upgrading the conventional activated sludge WWTP of Seano ( Prato , Italy ) which treats municipal and textile wastewaters , by using membrane bioreactor ( MBR ) technology ."
246856884,the point spread function ( PSF ) of gamma-camera images,primary photons,4,13,16,17,A technique for simulating the point spread function ( PSF ) of gamma-camera images which treats primary photons and detected scattered photons separately is described .
