sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
18423099,OA,calcified coronary artery lesions,0,0,6,9,OA is an effective treatment for calcified coronary artery lesions prior to stent implantation .
18433718,removal of the gallbladder,patients in good general health who are willing,13,16,1,8,"For patients in good general health who are willing to undergo surgery , removal of the gallbladder is the treatment of choice ."
18455289,Selective radiofrequency ( RF ) ablation of the slow pathway,atrioventricular ( AV ) nodal reentry tachycardia,0,9,15,21,Selective radiofrequency ( RF ) ablation of the slow pathway is an effective treatment for atrioventricular ( AV ) nodal reentry tachycardia .
18459338,Upper airway stimulation,obstructive sleep apnea,0,2,12,14,Upper airway stimulation ( UAS ) is an effective second-line treatment for obstructive sleep apnea ( OSA ) .
18459338,UAS,obstructive sleep apnea,4,4,12,14,Upper airway stimulation ( UAS ) is an effective second-line treatment for obstructive sleep apnea ( OSA ) .
18462651,Stent-assisted coiling,wide-necked intracranial aneurysms,0,1,11,13,Stent-assisted coiling is an accepted endovascular treatment ( EVT ) for wide-necked intracranial aneurysms .
18467363,Immediate weightbearing,displaced LC sacral fractures,1,2,17,20,": Immediate weightbearing , tempered by patient comfort , is a safe and acceptable treatment for minimally displaced LC sacral fractures and results in union with minimal additional displacement ."
18477830,Co-trimoxazole,febrile illness,0,0,8,9,"Co-trimoxazole may be an effective single treatment for febrile illness in young children in areas where malaria is endemic , resources are few , and diagnosis must rely on clinical findings alone ."
18492873,a continuous regimen of terbinafine,infected toenails,5,9,25,26,There is good evidence that a continuous regimen of terbinafine ( 250 mg/d ) for 3 months is the most effective oral treatment for fungally infected toenails .
18500451,5-aminosalicylic acid,active mild-to-moderate ulcerative colitis,0,1,11,14,5-aminosalicylic acid ( 5-ASA ) is the recommended first-line treatment for active mild-to-moderate ulcerative colitis ( UC ) and for maintenance of UC remission .
18505920,Electroconvulsive therapy,psychiatric syndromes,0,1,14,15,Electroconvulsive therapy ( ECT ) is an extremely effective treatment for a variety of psychiatric syndromes .
18505920,ECT,psychiatric syndromes,3,3,14,15,Electroconvulsive therapy ( ECT ) is an extremely effective treatment for a variety of psychiatric syndromes .
18538210,Mandibular distraction,the surgical correction of mandibular hypoplasia,0,1,8,13,Mandibular distraction is the treatment of choice for the surgical correction of mandibular hypoplasia .
18584929,Percutaneous administration of estradiol,postmenopausal women,0,3,13,14,Percutaneous administration of estradiol ( E2 ) is a new substitutive treatment for postmenopausal women .
18584929,E2,postmenopausal women,5,5,13,14,Percutaneous administration of estradiol ( E2 ) is a new substitutive treatment for postmenopausal women .
18612515,Chemotherapy,unresectable malignant pleural mesothelioma,0,0,9,12,Chemotherapy based on platinum is the standard treatment for unresectable malignant pleural mesothelioma ( MPM ) .
18617511,The polyamine synthesis inhibitor eflornithine,the neglected tropical disease Gambian human African trypanosomiasis,0,4,10,17,The polyamine synthesis inhibitor eflornithine is a recommended treatment for the neglected tropical disease Gambian human African trypanosomiasis in late stage .
18672653,rF VIIa,"diffuse , persistent alveolar haemorrhage",0,1,7,11,"rF VIIa is a promising treatment for diffuse , persistent alveolar haemorrhage , with only a small dose required to be effective ."
18674847,Distraction,deficient alveolar bone,0,0,9,11,"Distraction seems to be a suitable treatment for vertically deficient alveolar bone , but a relatively high although manageable complication rate must be confronted , including considerable relapse ."
18689593,Deep brain stimulation,several movement disorders,0,2,13,15,"Deep brain stimulation ( DBS ) is an established and effective treatment for several movement disorders and is being developed to treat a host of neuropsychiatric disorders including epilepsy , chronic pain , obsessive compulsive disorder , and depression ."
18689593,DBS,several movement disorders,4,4,13,15,"Deep brain stimulation ( DBS ) is an established and effective treatment for several movement disorders and is being developed to treat a host of neuropsychiatric disorders including epilepsy , chronic pain , obsessive compulsive disorder , and depression ."
18690711,radiotherapy,cardiac metastasis,4,4,14,15,His case demonstrates that radiotherapy combined with chemotherapy can be an effective treatment for cardiac metastasis .
18700024,Deep brain stimulation ( DBS ) of the anterior nucleus of the thalamus,refractory epilepsy,0,12,21,22,"Deep brain stimulation ( DBS ) of the anterior nucleus of the thalamus ( ANT ) is a promising treatment for refractory epilepsy ; however , it remains challenging to successfully target the ANT ."
18709184,surgery,duodenal cancer,4,4,10,11,"Our results suggest , surgery is the optimal treatment for duodenal cancer , and combined radiotherapy does not improve survival ."
18717549,A2 NTX,diabetic and spinal cord injury-induced neuropathic pain,0,1,9,15,A2 NTX seems to be a long-lasting treatment for diabetic and spinal cord injury-induced neuropathic pain .
18721853,Combination therapy,diffuse coccidioidal pneumonia,0,1,15,17,"Combination therapy with caspofungin and fluconazole may , therefore , be an alternative treatment for diffuse coccidioidal pneumonia that does not respond to amphotericin B deoxycholate therapy ."
18724969,therapy,severe postpartum depressions,3,3,11,13,This form of therapy might be the treatment of choice for severe postpartum depressions and for all cases of postpartum psychosis where pharmacological therapy does not give a rapid restoration of the patient 's function .
18726981,Radiation therapy,esophageal cancer,0,1,8,9,Radiation therapy is a widely used treatment for esophageal cancer .
18728306,Pulmonary vein isolation,atrial fibrillation,0,2,11,12,"Pulmonary vein isolation ( PVI ) is a well-established treatment for atrial fibrillation ( AF ) ; however , studies report suboptimal outcomes in persistent AF ."
18728306,PVI,atrial fibrillation,4,4,11,12,"Pulmonary vein isolation ( PVI ) is a well-established treatment for atrial fibrillation ( AF ) ; however , studies report suboptimal outcomes in persistent AF ."
18742363,Radiotherapy,several benign diseases,0,0,10,12,"Radiotherapy is a well accepted and frequently practised treatment for several benign diseases in Germany , however , there are significant geographical and institutional differences ."
18746445,Clozapine,refractory schizophrenia,0,0,7,8,"Clozapine is the most effective treatment for refractory schizophrenia , yet it remains underused in clinical practice ."
18750872,this form PUFA,major depressive disorder,7,9,18,20,"A growing body of evidence suggests that this form PUFA is a useful and well tolerated treatment for major depressive disorder , a common and serious mental illness ."
18761249,low-dose IL-2,AE patients who are refractory,2,3,12,16,"Overall , low-dose IL-2 is a feasible and relatively safe treatment for AE patients who are refractory to the first- and second-line immunotherapies ."
18767248,long-term bosentan,pulmonary arterial hypertension,10,11,19,21,"This systematic review and meta-analysis was conducted to identify if long-term bosentan is an effective and safe treatment for pulmonary arterial hypertension ( PAH ) regardless of type , including idiopathic PAH ( IPAH ) , and PAH associated with congenital heart disease ( APAH-CHD ) , connective tissue disease ( APAH-CTD ) , and human immunodeficiency virus ( APAH-HIV ) ."
18772979,Intravitreal pegaptanib sodium,pseudophakic cystoid macular oedema resistant,0,2,11,15,Intravitreal pegaptanib sodium ( Macugen ) is a promising treatment for pseudophakic cystoid macular oedema resistant to other medical treatment strategies .
18772979,Macugen,pseudophakic cystoid macular oedema resistant,4,4,11,15,Intravitreal pegaptanib sodium ( Macugen ) is a promising treatment for pseudophakic cystoid macular oedema resistant to other medical treatment strategies .
18773153,Desmopressin,most patients with von Willebrand disease,0,0,17,22,"Desmopressin , a synthetic derivative of the antidiuretic hormone vasopressin , is the treatment of choice for most patients with von Willebrand disease and mild hemophilia A. Moreover , the compound has been shown to be useful in a variety of inherited and acquired hemorrhagic conditions , including some congenital platelet function defects , chronic liver disease , uremia , and hemostatic defects induced by the therapeutic use of antithrombotic drugs such as aspirin and ticlopidine ."
18773153,a synthetic derivative of the antidiuretic hormone vasopressin,most patients with von Willebrand disease,2,9,17,22,"Desmopressin , a synthetic derivative of the antidiuretic hormone vasopressin , is the treatment of choice for most patients with von Willebrand disease and mild hemophilia A. Moreover , the compound has been shown to be useful in a variety of inherited and acquired hemorrhagic conditions , including some congenital platelet function defects , chronic liver disease , uremia , and hemostatic defects induced by the therapeutic use of antithrombotic drugs such as aspirin and ticlopidine ."
18817114,Platinum-based chemotherapy,advanced non-small-cell lung cancer,0,1,9,12,Platinum-based chemotherapy is a primary treatment of choice for advanced non-small-cell lung cancer ( NSCLC ) .
18830851,external compression,venous ulcers,3,4,13,14,The application of external compression is known to be an effective treatment for venous ulcers and the skills required to provide adequate pressure depend on the type of compression to be applied .
18850391,Surgery,symptomatic pancreatic pseudocysts,0,0,6,8,"Surgery is the traditional treatment for symptomatic pancreatic pseudocysts , but the morbidity is still too high ."
18853979,IFN-Alpha + CDDP + 5-FU therapy,GEM-refractory pancreatic cancer,0,5,11,13,"IFN-Alpha + CDDP + 5-FU therapy is an effective treatment for GEM-refractory pancreatic cancer , but with moderate toxicity ."
18873737,Low-dose intrathecal rituximab,pediatric neuroimmunologic disorders,0,2,11,13,Low-dose intrathecal rituximab is a safe and potentially effective treatment for pediatric neuroimmunologic disorders .
18880257,Cardiac transplantation,selected,0,1,9,9,Cardiac transplantation is currently a highly successful treatment for selected patients with end-stage cardiac failure .
18894367,Arthroscopic meniscectomy,degenerative MMPRTs,0,1,7,8,"Arthroscopic meniscectomy is an effective treatment for degenerative MMPRTs , with favorable long-term survival in well-aligned nonarthritic knees ."
18895102,Chimeric antigen receptor ( CAR ) therapy,refractory B cell malignancies,0,6,14,17,"Chimeric antigen receptor ( CAR ) therapy targeting CD19 is an effective treatment for refractory B cell malignancies , especially acute lymphoblastic leukemia ( ALL ) 1 ."
18896984,H(2)-loaded eye drops,acute retinal I/R injury,6,8,19,22,"Thus , the results suggest that H(2)-loaded eye drops are a highly useful neuroprotective and antioxidative therapeutic treatment for acute retinal I/R injury ."
18903225,Trastuzumab,HER2-positive breast cancer,0,0,6,8,Trastuzumab is an established treatment for HER2-positive breast cancer ( BC ) .
18906081,controlled embolization,most cases of haemobilia,6,7,14,17,"It is concluded that percutaneous radiologically controlled embolization is the treatment of choice for most cases of haemobilia , except when there is major hepatic sepsis ."
18915801,Pegylated-interferon,chronic hepatitis C.,0,0,8,10,Pegylated-interferon plus ribavirin is the standard treatment for chronic hepatitis C. Sustained virological response ( SVR ) rates of up to 80 % are reported in genotype 2 and 3 chronic hepatitis C cases .
18915801,ribavirin,chronic hepatitis C.,2,2,8,10,Pegylated-interferon plus ribavirin is the standard treatment for chronic hepatitis C. Sustained virological response ( SVR ) rates of up to 80 % are reported in genotype 2 and 3 chronic hepatitis C cases .
18916922,Hyperbaric oxygen ( HBO ) therapy,adhesive postoperative small bowel obstruction,0,5,11,15,"Hyperbaric oxygen ( HBO ) therapy is a controversial treatment for adhesive postoperative small bowel obstruction ( ASBO ) , with only a few retrospective studies reported ."
18920269,High-dose chemotherapy,young patients with multiple myeloma,0,1,11,15,High-dose chemotherapy with autologous stem-cell transplantation is a standard treatment for young patients with multiple myeloma .
18940565,early administration of a large dose of sugammadex,rocuronium-induced anaphylaxis,1,8,15,16,Very early administration of a large dose of sugammadex may be an effective treatment for rocuronium-induced anaphylaxis .
18954091,Glycolic acid ( GA ) chemical peels,photoaged,0,6,12,12,"Glycolic acid ( GA ) chemical peels are a popular treatment for photoaged skin rejuvenation , but retinaldehyde (RAL)-based cosmetic creams have also demonstrated efficacy in improving photoaging , and are potentially better tolerated than chemical peels ."
18956054,surgical excision,symptomatic hepatic haemangioma,5,6,1,3,"For symptomatic hepatic haemangioma , surgical excision is the treatment of choice ; this was refused by the patient ."
18957598,The combination of teicoplanin,bacteraemic S. aureus infections,0,3,13,16,"The combination of teicoplanin and rifampicin is an effective and well-tolerated treatment for bacteraemic S. aureus infections , but in deep-seated foci of infection resistance to rifampicin may develop ."
18957598,rifampicin,bacteraemic S. aureus infections,5,5,13,16,"The combination of teicoplanin and rifampicin is an effective and well-tolerated treatment for bacteraemic S. aureus infections , but in deep-seated foci of infection resistance to rifampicin may develop ."
18964718,The method of open reduction,displaced proximal humeral fractures,0,4,22,25,"The method of open reduction and fixed with self-made Kirschner wire hook is a safe , effective , convenient treatment for severely displaced proximal humeral fractures in children ."
18994565,Hydroxyurea,high-risk patients with PV,0,0,9,12,Hydroxyurea ( HU ) is a standard treatment for high-risk patients with PV .
18994565,HU,high-risk patients with PV,2,2,9,12,Hydroxyurea ( HU ) is a standard treatment for high-risk patients with PV .
18994621,Radical surgical resection,large hemispheric tumors,0,2,8,10,"Radical surgical resection is the first-line treatment for large hemispheric tumors , whereas interstitial iodine-125 radiosurgery ( IRS ) might be an attractive treatment concept for selected patients with small ( tumor diameter in the range of 4 cm ) and circumscribed tumors in any location of the brain ."
19030434,romidepsin,EBV-positive DLBCL,4,4,11,12,Our findings indicate that romidepsin might be a promising treatment for EBV-positive DLBCL .
19031572,Percutaneous stabilization,pelvic and acetabular fractures,0,1,14,17,Percutaneous stabilization using three-dimensional ( 3D ) navigation system is a promising treatment for pelvic and acetabular fractures .
19032418,Amitriptyline,many years,0,0,10,11,Amitriptyline has been a first-line treatment for neuropathic pain for many years .
19032418,Amitriptyline,neuropathic pain,0,0,7,8,Amitriptyline has been a first-line treatment for neuropathic pain for many years .
19063542,sympathicotomy,primary hyperhidrosis,15,15,21,22,"Because of shorter operative time , less C.S. and less adverse influence of C.S. , sympathicotomy seems a better treatment for primary hyperhidrosis , compared with sympathectomy ."
19066613,Surgical excision,primary and recurrent tumours,0,1,9,12,Surgical excision is the treatment of choice for both primary and recurrent tumours .
19069200,Surgery,basal cell carcinoma,0,0,6,8,"Surgery is the best treatment for basal cell carcinoma ( BCC ) ; however , incomplete excisions are possible ."
19071198,radiotherapy,early laryngeal cancers,1,1,7,9,"Although radiotherapy is a standard treatment for early laryngeal cancers , the results of this review may suggest considering other modalities in the treatment of early laryngeal cancer ."
19075892,abdominoperineal excision,rectal cancer,5,6,15,16,For almost one hundred years abdominoperineal excision has been the standard treatment of choice for rectal cancer .
19082028,Laparoscopic paraesophageal hernia repair,symptomatic paraesophageal hernias,0,3,9,11,Laparoscopic paraesophageal hernia repair is an effective treatment for symptomatic paraesophageal hernias .
19089289,The Roux-en-Y gastric bypass,severe obesity,0,3,10,11,The Roux-en-Y gastric bypass is the gold standard treatment for severe obesity .
19096378,Quetiapine,psychotic disturbances in patients with schizophrenia of any stage,0,0,7,15,"Quetiapine is an appropriate initial treatment for psychotic disturbances in patients with schizophrenia of any stage and for those in whom a therapeutic switch is indicated for clinical reasons , such as inability to tolerate the side effects of treatment ."
19096570,Recession of the superior and inferior rectus muscle,the innervational upshoot,0,7,15,17,"Recession of the superior and inferior rectus muscle is a safe and effective treatment for the innervational upshoot and downshoot , respectively , in Duane 's retraction syndrome ."
19105298,Combined chemoradiation,localized squamous cell carcinoma ( SCC ) of the anal canal,0,1,12,22,Combined chemoradiation with infusional 5-FU and mitomycin is the standard treatment for localized squamous cell carcinoma ( SCC ) of the anal canal .
19116182,Natalizumab,relapsing-remitting multiple sclerosis,0,0,16,18,Natalizumab ( humanized immunoglobulin G4 antibody targeting alpha-4 integrins ) is a highly efficacious treatment for relapsing-remitting multiple sclerosis ( RRMS ) that has been in clinical use since 2006 .
19116182,humanized immunoglobulin G4 antibody,relapsing-remitting multiple sclerosis,2,5,16,18,Natalizumab ( humanized immunoglobulin G4 antibody targeting alpha-4 integrins ) is a highly efficacious treatment for relapsing-remitting multiple sclerosis ( RRMS ) that has been in clinical use since 2006 .
19125468,Metronomic administration of PLD,pre-treated metastatic breast cancer patients,0,3,12,16,"Metronomic administration of PLD is a feasible and active treatment for extensively pre-treated metastatic breast cancer patients , alternative to classic anthracyclines , balancing clinical efficacy with a good quality of life in terms of reduced side effects and low personal costs for the patient ."
19141382,juxtapapillary laser,various macular pathologies,3,4,12,14,Appropriate application of juxtapapillary laser is a safe and effective treatment for various macular pathologies .
19153568,Propranolol,infantile hemangiomas,0,0,9,10,Propranolol is a well tolerated and effective treatment for infantile hemangiomas .
19153876,2- or 3-weekly administration of R-CHOP,elderly patients with diffuse large B-cell lymphoma,6,11,18,24,There is an on-going debate whether 2- or 3-weekly administration of R-CHOP is the preferred first-line treatment for elderly patients with diffuse large B-cell lymphoma ( DLBCL ) .
19169308,Microvascular decompression,hemifacial spasm,0,1,9,10,"Microvascular decompression is a safe and effective treatment for hemifacial spasm , and these scales are reliable tools to assess postoperative quality of life ."
19179423,"High-dose , pooled , i.v . immunoglobulin",microscopic polyangiitis,0,6,24,25,"High-dose , pooled , i.v . immunoglobulin ( IVIg ) is a potential , alternative treatment for Wegener 's granulomatosis ( WG ) and microscopic polyangiitis ( MPA ) which has shown promise in the treatment of refractory disease when administered with continuing immunosuppression ."
19179423,IVIg,microscopic polyangiitis,8,8,24,25,"High-dose , pooled , i.v . immunoglobulin ( IVIg ) is a potential , alternative treatment for Wegener 's granulomatosis ( WG ) and microscopic polyangiitis ( MPA ) which has shown promise in the treatment of refractory disease when administered with continuing immunosuppression ."
19189625,Excimer laser coronary atherectomy,coronary artery disease,0,3,13,15,Excimer laser coronary atherectomy ( ELCA ) has been an FDA-approved treatment for coronary artery disease since 1992 and is commonly used as an adjunct treatment to balloon angioplasty .
19189625,ELCA,coronary artery disease,5,5,13,15,Excimer laser coronary atherectomy ( ELCA ) has been an FDA-approved treatment for coronary artery disease since 1992 and is commonly used as an adjunct treatment to balloon angioplasty .
19191299,5-aminolaevulinic acid photodynamic therapy,inflammatory skin diseases,14,17,29,31,Dissecting cellulitis of the scalp ( DCS ) is difficult to be treated and 5-aminolaevulinic acid photodynamic therapy ( ALA-PDT ) is considered to be a potential treatment for inflammatory skin diseases .
19191299,ALA-PDT,inflammatory skin diseases,19,19,29,31,Dissecting cellulitis of the scalp ( DCS ) is difficult to be treated and 5-aminolaevulinic acid photodynamic therapy ( ALA-PDT ) is considered to be a potential treatment for inflammatory skin diseases .
19205025,Deep brain stimulation ( DBS ) of the nucleus accumbens,therapy refractory obsessive-compulsive disorder,0,9,21,24,Deep brain stimulation ( DBS ) of the nucleus accumbens ( NAc ) has proven to be an effective treatment for therapy refractory obsessive-compulsive disorder .
19205025,NAc,therapy refractory obsessive-compulsive disorder,11,11,21,24,Deep brain stimulation ( DBS ) of the nucleus accumbens ( NAc ) has proven to be an effective treatment for therapy refractory obsessive-compulsive disorder .
19207682,Surgery,scimitar syndrome,0,0,6,7,Surgery is the definitive treatment for scimitar syndrome .
19210424,Autologous costal cartilage-based open rhinoplasty,secondary unilateral cleft lip nasal deformity,0,4,17,22,Autologous costal cartilage-based open rhinoplasty with the alar annular graft is a safe and effective treatment for secondary unilateral cleft lip nasal deformity .
19222265,Noninvasive ventilation,symptomatic ventilatory pump failure,0,1,8,11,"Noninvasive ventilation has become the initial treatment for symptomatic ventilatory pump failure but , when used at ventilatory support settings , can be an alternative to tracheostomy mechanical ventilation ."
19222386,Interstitial irradiation,malignant glioma,0,1,7,8,Interstitial irradiation is a promising treatment for malignant glioma .
19225020,Ventriculoperitoneal ( VP ) shunt placement,pediatric hydrocephalus,0,5,11,12,Ventriculoperitoneal ( VP ) shunt placement remains the mainstay treatment for pediatric hydrocephalus .
19229756,SSRIs,maternal mood disorders,0,0,11,13,SSRIs target the serotoninergic system and are a popular treatment for maternal mood disorders .
19232708,immunotherapy,solid tumors,2,2,9,10,"Even though immunotherapy has been an effective treatment for solid tumors , its efficacy in osteosarcoma remains sub-optimal ."
19240088,Nasogastric tube feeding,nutritional depletion,0,2,17,18,"Nasogastric tube feeding at home can be an acceptable , safe , economical and efficient treatment for nutritional depletion , particularly in patients with a short functional length of small intestine for whom simpler dietary manipulation has been unsuccessful ."
19266454,PTRA,atherosclerotic renovascular disease,5,5,22,24,Percutaneous transluminal renal angioplasty ( PTRA ) and stenting are nowadays considered by many physicians to be the treatment of choice for atherosclerotic renovascular disease .
19286171,Ripstein procedure,rectal prolapse,0,1,7,8,Ripstein procedure is an effective treatment for rectal prolapse without constipation .
19286266,Chemotherapy,many gynecological tumors,0,0,7,9,"Chemotherapy is the treatment of choice for many gynecological tumors , but cytotoxic drugs lead to a wide range of stressful side effects ; nausea and vomiting are 2 of the most common and distressing consequences of many chemotherapy regimens ."
19288750,Bone transport,segmental bone defects,0,1,7,9,Bone transport is an effective treatment for segmental bone defects .
19296426,Liver transplantation,end-stage liver disease,0,1,8,10,Liver transplantation is a highly effective treatment for end-stage liver disease .
19302708,Antivenom therapy,severe viper bites,0,1,8,10,"Antivenom therapy was the most effective treatment for severe viper bites , with antihistaminics and steroids for M. monspessulanus ."
19310489,Both devices,small AVMs,0,1,6,7,Both devices are effective treatment for small AVMs but the cost of modifying a pre-existing linear accelerator is only a few percent of the acquisition and installation costs of the Gamma Knife .
19328541,Terlipressin,acute oesophageal variceal bleeding,0,0,8,11,"Terlipressin is a safe and effective treatment for acute oesophageal variceal bleeding , with or without adjuvant endoscopic sclerotherapy ."
19349530,The anti-NprPSA mAb,in,0,2,12,12,The anti-NprPSA mAb in combination with ManNPr is an effective treatment for in vitro and in vivo induction of apoptosis in multiple myeloma .
19385674,The combination of high-dose cytarabine,relapsed adult acute leukemia,0,4,17,20,The combination of high-dose cytarabine ( ara-C ) and amsacrine ( m-AMSA ) is effective treatment for relapsed adult acute leukemia .
19385674,m-AMSA,relapsed adult acute leukemia,11,11,17,20,The combination of high-dose cytarabine ( ara-C ) and amsacrine ( m-AMSA ) is effective treatment for relapsed adult acute leukemia .
19385674,ara-C,relapsed adult acute leukemia,6,6,17,20,The combination of high-dose cytarabine ( ara-C ) and amsacrine ( m-AMSA ) is effective treatment for relapsed adult acute leukemia .
19385674,amsacrine,relapsed adult acute leukemia,9,9,17,20,The combination of high-dose cytarabine ( ara-C ) and amsacrine ( m-AMSA ) is effective treatment for relapsed adult acute leukemia .
19385758,Sandblasting,roughening,0,0,7,7,Sandblasting is an effective surface treatment for roughening surfaces of In-Ceram Spinell .
19399526,This sequential therapy,advanced gastric cancer,0,2,8,10,This sequential therapy was an effective treatment for advanced gastric cancer with acceptable toxic side-effects .
19400740,Intravenous beta-lactams,methicillin-susceptible Staphylococcus aureus,0,1,8,10,"Intravenous beta-lactams are the treatment of choice for methicillin-susceptible Staphylococcus aureus , but there are also oral options available ."
19418804,ligand-independent modulation of TREM-1 function,other types of inflammation-associated disorders,6,10,26,30,"Together , the results suggest that ligand-independent modulation of TREM-1 function using small synthetic peptides might be a suitable treatment for sepsis and NSCLC and possibly other types of inflammation-associated disorders ."
19435635,esophagectomy,resectable esophageal cancer,1,1,7,9,"Although esophagectomy is the standard treatment for resectable esophageal cancer , chemoradiotherapy or radiotherapy alone is also selected for some cases ."
19439366,Monopolar transurethral resection of the prostate,bothersome moderate to severe lower urinary tract symptoms ( LUTS ) secondary,0,5,16,27,Monopolar transurethral resection of the prostate ( TURP ) is the gold standard surgical treatment for bothersome moderate to severe lower urinary tract symptoms ( LUTS ) secondary to benign prostate obstruction .
19439366,TURP,bothersome moderate to severe lower urinary tract symptoms ( LUTS ) secondary,7,7,16,27,Monopolar transurethral resection of the prostate ( TURP ) is the gold standard surgical treatment for bothersome moderate to severe lower urinary tract symptoms ( LUTS ) secondary to benign prostate obstruction .
19441617,Voriconazole,refractory or less-common invasive fungal infections,0,0,8,13,Voriconazole is an effective and well-tolerated treatment for refractory or less-common invasive fungal infections .
19453108,RYGB,diabetic patients with a BMI,0,0,10,14,RYGB with BPL100/AL100 is a safe and effective treatment for diabetic patients with a BMI   <   35   kg/m2 and offers significant improvement in weight loss and glycemic control .
19462287,Sleeve gastrectomy,extreme obesity,0,1,10,11,"Sleeve gastrectomy ( SG ) is an effective treatment for extreme obesity ; however , long-term weight loss outcomes remain largely understudied ."
19462287,SG,extreme obesity,3,3,10,11,"Sleeve gastrectomy ( SG ) is an effective treatment for extreme obesity ; however , long-term weight loss outcomes remain largely understudied ."
19491607,LRLT,biliary atresia,0,0,6,7,LRLT is an effective treatment for biliary atresia with IPS .
19555327,Three-column excision,symptomatic hemorrhoidal disease in patients,0,1,9,13,Three-column excision has traditionally been the preferred treatment for symptomatic hemorrhoidal disease in patients failing nonoperative treatments .
19583079,Radiofrequency ( RF ) catheter ablation,supraventricular tachycardia,0,5,11,12,Radiofrequency ( RF ) catheter ablation is an accepted treatment for supraventricular tachycardia .
19590659,Eye movement desensitization,post-traumatic stress disorder,0,2,13,15,Eye movement desensitization and reprocessing ( EMDR ) is an established treatment for post-traumatic stress disorder ( PTSD ) .
19590659,reprocessing,post-traumatic stress disorder,4,4,13,15,Eye movement desensitization and reprocessing ( EMDR ) is an established treatment for post-traumatic stress disorder ( PTSD ) .
19590659,EMDR,post-traumatic stress disorder,6,6,13,15,Eye movement desensitization and reprocessing ( EMDR ) is an established treatment for post-traumatic stress disorder ( PTSD ) .
19595878,Liver transplantation,end-stage liver disease,0,1,11,13,Liver transplantation ( LT ) is the only curative treatment for end-stage liver disease .
19595878,LT,end-stage liver disease,3,3,11,13,Liver transplantation ( LT ) is the only curative treatment for end-stage liver disease .
19614638,rolipram,chlorine-induced lung injury,7,7,15,17,The results of the study suggest that rolipram may be an effective rescue treatment for chlorine-induced lung injury and that both systemic and targeted administration to the respiratory tract were effective routes of delivery .
19615063,primary surgical repair,acute Achilles tendon ruptures,4,6,13,16,The authors conclude that primary surgical repair is the treatment of choice for acute Achilles tendon ruptures .
19629316,cognitive behavioral therapy,mental illnesses,4,6,14,15,"If correctly diagnosed , cognitive behavioral therapy is currently the treatment of choice for mental illnesses ."
19643879,Cardiac transplantation,end-stage heart disease,0,1,7,9,Cardiac transplantation is an accepted treatment for end-stage heart disease .
19666491,Surgery,gastrointestinal symptoms,0,0,9,10,"Surgery seems to be the best treatment especially for gastrointestinal symptoms ; conservative surgery should be performed , particularly in young patients ."
19668638,Cisplatin-based chemoradiotherapy,local advanced cervical cancer,0,1,7,10,"Cisplatin-based chemoradiotherapy is the recommended treatment for local advanced cervical cancer , but radioresistance remains one of the most important and unresolved clinical problems ."
19669057,Radical surgery,localised gastrointestinal stromal tumours,0,1,7,10,Radical surgery is the standard treatment for localised gastrointestinal stromal tumours ( GIST ) .
19671594,Early surgery,timely and safe return,0,1,16,19,Early surgery together with a specific rehabilitation program appears to be the treatment of choice for timely and safe return to sport and an active lifestyle .
19671594,Early surgery,an active lifestyle,0,1,23,25,Early surgery together with a specific rehabilitation program appears to be the treatment of choice for timely and safe return to sport and an active lifestyle .
19696998,Cognitive Processing Therapy,posttraumatic stress disorder,0,2,11,13,"Cognitive Processing Therapy ( CPT ) is an effective treatment for posttraumatic stress disorder ( PTSD ) ; however , not every client achieves optimal outcomes ."
19696998,CPT,posttraumatic stress disorder,4,4,11,13,"Cognitive Processing Therapy ( CPT ) is an effective treatment for posttraumatic stress disorder ( PTSD ) ; however , not every client achieves optimal outcomes ."
19714576,MIDCAB,isolated proximal LAD lesions,7,7,14,17,This study focus on the question whether MIDCAB could be an alternative treatment for isolated proximal LAD lesions .
19724648,Coagulation,painful chronic mid-tendinous Achilles tendinopathy,0,0,15,19,Coagulation in the area with vessels entering the tendon appears to be effective treatment for painful chronic mid-tendinous Achilles tendinopathy .
19732382,tracheostomy,severe obstructive sleep apnea,6,6,1,4,"For severe obstructive sleep apnea , tracheostomy is the most effective treatment ."
19743279,CNI103,other inflammatory diseases,4,4,13,15,Our data indicate that CNI103 is a promising novel treatment for ARDS and other inflammatory diseases .
19750297,BoNT-A,mild to severe crow 's feet,1,1,18,23,"CONCLUSION BoNT-A ( 15 , 30 , or 45 U ) is an effective and safe treatment for mild to severe crow 's feet ."
19756361,donepezil,mild and moderate AD,4,4,11,14,Probabilistic analysis indicates that donepezil is the most cost-effective treatment for mild and moderate AD .
19794418,LV,advanced colorectal cancer,0,0,8,10,LV + 5-FU is an effective treatment for advanced colorectal cancer .
19794418,5-FU,advanced colorectal cancer,2,2,8,10,LV + 5-FU is an effective treatment for advanced colorectal cancer .
19802119,High-dose myeloablative therapy,hematologic malignancies,0,2,12,13,"High-dose myeloablative therapy with allogeneic hematopoietic transplantation is an effective treatment for hematologic malignancies , but this approach is associated with a high risk of complications ."
19804020,Distal pancreatectomy,"symptomatic benign , premalignant , and malignant disease of the pancreatic body",0,1,8,19,"Distal pancreatectomy is the standard curative treatment for symptomatic benign , premalignant , and malignant disease of the pancreatic body and tail ."
