sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
233588262,high-order correlation computations,nonlinear dynamics,5,7,13,14,"Here we propose to use high-order correlation computations ( HOCC ) to treat nonlinear dynamics ; use two-time correlations to decorrelate effects of network dynamics and noise driving ; and use suitable basis and correlator vectors to unifiedly infer all dynamic nonlinearities , topological interaction links and noise statistical structures ."
233588262,HOCC,nonlinear dynamics,9,9,13,14,"Here we propose to use high-order correlation computations ( HOCC ) to treat nonlinear dynamics ; use two-time correlations to decorrelate effects of network dynamics and noise driving ; and use suitable basis and correlator vectors to unifiedly infer all dynamic nonlinearities , topological interaction links and noise statistical structures ."
233669738,mass distributions of oral azithromycin,the ocular strains of Chlamydia trachomatis,3,7,10,15,Trachoma programs use mass distributions of oral azithromycin to treat the ocular strains of Chlamydia trachomatis that cause the disease .
235302544,OMA1 inhibition,cardiac IRI,8,9,15,16,"This study , therefore , suggests to use OMA1 inhibition induced by EGCG to treat cardiac IRI ."
236729413,invasive and/or surgical methods,the musculoskeletal disorders,10,13,16,18,": The role of the orthopedic surgeon is to use invasive and/or surgical methods to treat the musculoskeletal disorders suffered by persons with hemophilia , always within the context of a multidisciplinary team ."
236864518,syndromic management,genital ulcers,6,7,10,11,These areas of the world use syndromic management to treat genital ulcers and such an approach has proven effective in reducing rates of bacterial genital ulcer diseases .
236991475,the CRM,benign paroxysmal positional vertigo,4,5,8,11,Family physicians can use the CRM to treat benign paroxysmal positional vertigo and potentially avoid delays in treatment and unnecessary referrals .
238402662,vasopressors,intraoperative hypotension,11,11,14,15,A national survey of microsurgeons demonstrates that many would not use vasopressors to treat intraoperative hypotension regardless of their experience .
238735945,pharmacotherapy,pediatric insomnia,7,7,10,11,Research indicates that physicians may frequently use pharmacotherapy to treat pediatric insomnia despite minimal safety data and very limited indications .
238735962,pharmacotherapy,pediatric sleep problems,6,6,9,11,Respondents in our sample frequently use pharmacotherapy to treat pediatric sleep problems ; few have received any training in this area .
238863735,therapeutic ultrasound,skeletal muscle contusion injuries,4,5,8,11,Athletic trainers typically use therapeutic ultrasound to treat skeletal muscle contusion injuries .
240958386,antidepressants,depressive disorder,11,11,14,15,"In recent years , whether , when and how to use antidepressants to treat depressive disorder in children and adolescents"
241396472,fecal microbiota transplantation,inflammatory bowel disease,6,8,11,13,"Results from clinical trials that use fecal microbiota transplantation to treat inflammatory bowel disease suggest that , for at least one condition beyond C. difficile , most fecal microbiota transplantation donors produce stool that is not efficacious ."
243949290,antiviral therapy,chronic HBV,18,19,22,23,"Additional steps are required to strengthen immunisation among the most-at-risk populations , maintain high quality surveillance , use antiviral therapy to treat chronic HBV and stop unsafe injection practices for drug users ."
244421036,a combination of aminoglycoside,non-ESBL Klebsiella isolates,11,14,20,22,"Based on the above findings , it is recommended to use a combination of aminoglycoside and third-generation cephalosporin to treat non-ESBL Klebsiella isolates ."
244421036,third-generation cephalosporin,non-ESBL Klebsiella isolates,16,17,20,22,"Based on the above findings , it is recommended to use a combination of aminoglycoside and third-generation cephalosporin to treat non-ESBL Klebsiella isolates ."
244868345,medicinal cannabinoids,neuropathic pain,5,6,9,10,"Patients with HIV routinely use medicinal cannabinoids to treat neuropathic pain , anxiety , and human immunodeficiency virus (HIV)-associated wasting ."
244983579,particle embolization,cerebellar hemangioblastomas,5,6,9,10,The authors no longer use particle embolization to treat cerebellar hemangioblastomas .
248361455,gene therapy,infectious musculoskeletal diseases,28,29,32,34,"Although studies have demonstrated the successful transfer of target genes and the associated manipulation of the musculoskeletal tissue environment , researchers have made few attempts designed to use gene therapy to treat infectious musculoskeletal diseases in animal models ."
248361456,gene-based approaches,such diseases,6,7,10,11,"Before it is possible to use gene-based approaches to treat such diseases effectively , researchers must perform more studies to investigate the potential problems that may arise when using gene therapy in an infectious environment ."
248501535,CWs,domestic wastewater,12,12,16,17,Rural communities in central and eastern Europe usually use constructed wetlands ( CWs ) to treat domestic wastewater .
248501535,constructed wetlands,domestic wastewater,9,10,16,17,Rural communities in central and eastern Europe usually use constructed wetlands ( CWs ) to treat domestic wastewater .
251397500,the MGuard stent,the large dissection,8,10,14,16,"In this case , we decided to use the MGuard stent to treat both the large dissection and the thrombotic lesion ."
255838965,corresponding management strategies,acute events,9,11,18,19,There are different levels of severity of exacerbations with corresponding management strategies the physician can use to treat acute events .
255952653,electroacupuncture ( EA ) of different waveforms,peripheral facial paralysis,2,8,11,13,"To use electroacupuncture ( EA ) of different waveforms to treat peripheral facial paralysis and assess the clinical efficacies of 3 kinds of EA waveforms ( continuous wave , disperse-dense wave and intermittent wave ) ."
259963625,natural remedies,their oral disease,6,7,10,12,Conclusions Substantial proportion of patients use natural remedies to treat their oral disease .
260296999,conservative and surgical methods,stress urinary incontinence,2,5,8,10,We use conservative and surgical methods to treat stress urinary incontinence .
262889394,anti-growth factor therapies,endocrine-resistant states,38,40,45,46,"The current paper explores the role that growth factor signalling plays in the transition of oestrogen receptor-positive endocrine-responsive breast cancer cells to anti-oestrogen resistance or insensitivity and how we might , in the future , most effectively use anti-growth factor therapies to treat or delay endocrine-resistant states ."
263434097,the body 's immune system,many dermatologic conditions,21,25,29,31,"Further , because of a growing understanding of the immune mechanisms within the skin , the opportunity has arisen to use the body 's immune system to effectively treat many dermatologic conditions , such as condyloma acuminata , actinic keratosis , basal cell carcinoma , and atopic dermatitis , while maintaining a favorable safety profile ."
263434097,the body 's immune system,actinic keratosis,21,25,38,39,"Further , because of a growing understanding of the immune mechanisms within the skin , the opportunity has arisen to use the body 's immune system to effectively treat many dermatologic conditions , such as condyloma acuminata , actinic keratosis , basal cell carcinoma , and atopic dermatitis , while maintaining a favorable safety profile ."
263434097,the body 's immune system,basal cell carcinoma,21,25,41,43,"Further , because of a growing understanding of the immune mechanisms within the skin , the opportunity has arisen to use the body 's immune system to effectively treat many dermatologic conditions , such as condyloma acuminata , actinic keratosis , basal cell carcinoma , and atopic dermatitis , while maintaining a favorable safety profile ."
263434097,the body 's immune system,atopic dermatitis,21,25,46,47,"Further , because of a growing understanding of the immune mechanisms within the skin , the opportunity has arisen to use the body 's immune system to effectively treat many dermatologic conditions , such as condyloma acuminata , actinic keratosis , basal cell carcinoma , and atopic dermatitis , while maintaining a favorable safety profile ."
264503303,methods,dental hypersensitivity,22,22,27,28,A total of 171 practitioners enrolled in the National Dental Practice-Based Research Network completed both a questionnaire and a clinical study regarding methods they use to treat dental hypersensitivity .
264580149,safe and effective devices,female stress urinary incontinence,12,15,20,23,"Since the recent controversy about vaginal mesh implants , surgeons should use safe and effective devices and procedures to treat female stress urinary incontinence ( SUI ) ."
264580149,procedures,female stress urinary incontinence,17,17,20,23,"Since the recent controversy about vaginal mesh implants , surgeons should use safe and effective devices and procedures to treat female stress urinary incontinence ( SUI ) ."
264914068,herbal remedies,primary liver diseases,14,15,18,20,"Research is needed on benefits , adverse effects and outcomes in patients who use herbal remedies to treat primary liver diseases in order to facilitate evidence of efficacy and product safety ."
266827613,this method,occlusal seats of clasps preparation,22,23,31,35,"Base Nd-YAG laser desensitization effect by making a hard surface layer in the hypersensitive dentine of the abutment teeth , We use this method to treat the teeth before and after occlusal seats of clasps preparation , 20 patients , more than 30 occlusal seats of clasp rests are completed smoothly without any suffering since 1991 ."
267118995,opioids,postoperative pain,4,4,7,8,Healthcare providers typically use opioids to treat postoperative pain .
267260239,ganciclovir,MDR1-positive tumors,10,10,13,14,These results clearly demonstrate that it is possible to use ganciclovir to treat MDR1-positive tumors that have been unintentionally transduced with Ha-MDR-IRES-TK .
267692840,these drugs,bacterial and chlamydial infections,3,4,7,10,"Ophthalmologists can use these drugs to treat bacterial and chlamydial infections , and also for ocular rosacea and similar disorders ."
268428992,Traditional remedies,male reproductive related disorders,0,1,9,12,Traditional remedies from plants have been use to treat male reproductive related disorders for ages in South Africa .
268631722,laparoscopic techniques,colonic perforations related,20,21,24,26,"At the same time , it is more definitive than conservative treatment , so that we now prefer to use laparoscopic techniques to treat colonic perforations related to colonoscopy ."
269111605,antiarrhythmic agents,asymptomatic ventricular ectopic activity in the postinfarction patient,24,25,28,35,"Because of the basic premise that a positive correlation existed between arrhythmia suppression and improved survival , it had been common practice to use antiarrhythmic agents to treat asymptomatic ventricular ectopic activity in the postinfarction patient ."
269679205,isolated hip arthroscopy,symptomatic acetabular dysplasia,4,6,9,11,We do not use isolated hip arthroscopy to treat symptomatic acetabular dysplasia .
269858093,piperacillin-tazobactam,different infectious diseases,51,51,56,58,"We also observed that coupling of a strong promoter ( IS26 ) to an A146V mutant with the 2b phenotype resulted in highly increased resistance to BLIs , cefepime , and ceftaroline but not to third-generation cephalosporins , indicating that SHV enzymes represent an underestimated risk for empirical therapies that use piperacillin-tazobactam or cefepime to treat different infectious diseases caused by Gram-negative bacteria ."
269858093,cefepime,different infectious diseases,53,53,56,58,"We also observed that coupling of a strong promoter ( IS26 ) to an A146V mutant with the 2b phenotype resulted in highly increased resistance to BLIs , cefepime , and ceftaroline but not to third-generation cephalosporins , indicating that SHV enzymes represent an underestimated risk for empirical therapies that use piperacillin-tazobactam or cefepime to treat different infectious diseases caused by Gram-negative bacteria ."
270193249,Cyclosporin A,Polyglandular autoimmune syndrome,10,11,14,16,His group for example has been the first to use Cyclosporin A to treat Polyglandular autoimmune syndrome and Henoch Schönlein disease and has achieved excellent results .
270334791,friendly UV-C light,contaminated,14,16,19,19,"Moreover , these findings may be a promising avenue inducing cave managers to use friendly UV-C light to treat contaminated cave paintings and also in the prevention of biodeterioration by lampenflora ."
270509628,all possible measures,severe TBI patients,4,6,12,14,We have to use all possible measures including hypothermia therapy to treat severe TBI patients according to the type of TBI that they have suffered .
270509628,hypothermia therapy,severe TBI patients,8,9,12,14,We have to use all possible measures including hypothermia therapy to treat severe TBI patients according to the type of TBI that they have suffered .
271900345,the scientific data,the general population,22,24,29,31,"It is also critical that we adopt these new pathways to the treatment of pregnant women affected by SARS-CoV-2 , based on the scientific data we use to treat the general population ."
271947046,additional mitral valve procedure,moderate or severe ischemic mitral regurgitation,4,7,10,15,"Most surgeons commonly use additional mitral valve procedure to treat moderate or severe ischemic mitral regurgitation , because it seems logical to assume that the volume overload associated with mitral regurgitation will be detrimental particularly to the patient with compromised left ventricular function ."
272074387,FMTs,human disease,6,6,12,13,We discuss the potential to use FMTs and microbiota-inspired therapies to treat human disease as well as the limitations of these approaches .
274909578,brand-name drugs,their chronic conditions,8,9,12,14,Physicians are more likely than non-physicians to use brand-name drugs to treat their chronic conditions .
275124044,laparoscopy,pelvic pathology,5,5,8,9,"Similarly , gynecologists frequently use laparoscopy to treat pelvic pathology ."
278300072,a wide spectrum antibiotic,monobacterial target,5,8,14,15,"Is it appropriate to use a wide spectrum antibiotic to treat an infection of monobacterial target , taking into account the bacteriological and clinical efficacy of penicillin , the only available treatment that has shown its capacity to prevent RAA , with a treatment length of 10 days and which seems to be constant with time ?"
279912320,lidocaine,teething pain,5,5,8,9,FDA : do n't use lidocaine to treat teething pain .
280285351,insulin,neonatal hyperglycemia,22,22,25,26,The disorder may be more common as it is not routinely considered a diagnostic possibility by many neonatologists who may routinely use insulin to treat neonatal hyperglycemia .
280668014,a local formulation,the inflammatory conditions of the oral cavity,8,10,17,23,"Therefore , it may be preferable to use a local formulation such as a mouthwash to treat the inflammatory conditions of the oral cavity ."
280768436,acupuncture,functional constipation,1,1,4,5,Use acupuncture to treat functional constipation : study protocol for a randomized controlled trial .
281222287,PDT,maxillary gingival squamous cell carcinoma,10,10,13,17,The case presented here successfully demonstrates the ability to use PDT to treat maxillary gingival squamous cell carcinoma thereby sparing the use of surgery or radiation therapy at this point in the management of the disease .
281742672,the Ac2 - 26 peptide,severe COVID-19,5,9,12,13,Therefore the hypothesis to use the Ac2 - 26 peptide to treat severe COVID-19 will be highlighted in this paper .
281747987,the intimate relationship of discrete covariates,time-dependent covariates,2,7,14,15,We use the intimate relationship of discrete covariates and multistate models to naturally treat time-dependent covariates within the subdistribution hazards framework .
281747987,multistate models,time-dependent covariates,9,10,14,15,We use the intimate relationship of discrete covariates and multistate models to naturally treat time-dependent covariates within the subdistribution hazards framework .
282011958,metronidazole,pelvic inflammatory disease,12,12,15,17,In the United Kingdom many genitourinary medicine clinics use oral doxycycline and metronidazole to treat pelvic inflammatory disease ( PID ) .
282011958,oral doxycycline,pelvic inflammatory disease,9,10,15,17,In the United Kingdom many genitourinary medicine clinics use oral doxycycline and metronidazole to treat pelvic inflammatory disease ( PID ) .
283101766,RapidArc technology,a large number of patients,13,14,17,21,"RapidArc has become a currently used technology in many centers , which use RapidArc technology to treat a large number of patients ."
284129558,"a "" masking "" technique",the spherical boundary,15,19,22,24,"The idea is to embed the sphere within a larger cubic computational cell and use a "" masking "" technique to treat the spherical boundary ."
286328292,extracorporeal shock wave therapy,non-union fractures,3,6,12,13,"Orthopedic surgeons use extracorporeal shock wave therapy ( ESWT ) to treat non-union fractures , tendinopathies and osteonecrosis ."
286328292,ESWT,non-union fractures,8,8,12,13,"Orthopedic surgeons use extracorporeal shock wave therapy ( ESWT ) to treat non-union fractures , tendinopathies and osteonecrosis ."
286339956,this technique,symptomatic metatarsal overload,16,17,20,22,The good clinical results obtained and the low incidence of complications have encouraged us to use this technique to treat symptomatic metatarsal overload .
286787854,inhaled salbutamol,acute wheezing,6,7,10,11,"In spite of recommendations to use inhaled salbutamol to treat acute wheezing , oral salbutamol is still sometimes used in some settings ."
290179455,gemcitabine,pancreatic cancer,8,8,18,19,Here we have investigated the potential to use gemcitabine in combination with the oncolytic adenovirus AduPARE1A to treat pancreatic cancer and evaluate the underlying mechanism .
291278248,Interferon alfa A,life threatening haemangiomas,0,2,9,11,Interferon alfa A was then subsequently use to treat life threatening haemangiomas and other vascular tumours in various organs .
292246822,ibuprofen,high fever,8,8,16,17,"Nonetheless , these data suggest that parents use ibuprofen or ibuprofen together with acetaminophen to treat high fever and severe illness , which seems to identify children at high risk for invasive GAS infection ."
292656115,filtration/convection,unstable patients with fluid overload,2,2,11,15,CRRTs use filtration/convection and in some cases diffusion to treat hemodynamically unstable patients with fluid overload and/or acute renal failure .
292656115,some cases,unstable patients with fluid overload,5,6,11,15,CRRTs use filtration/convection and in some cases diffusion to treat hemodynamically unstable patients with fluid overload and/or acute renal failure .
293368538,this method,subgingival fractures,4,5,11,12,"We can now use this method with different appliances to treat subgingival fractures , subgingival caries , subgingival perforations , infrabony pockets , etc ."
293373430,retrograde replantation,amputated,8,9,12,12,"It is an ideal surgical method to use retrograde replantation to treat amputated toe , with the advantages of simple operation and high survival rate ."
293988923,thyroid hormone,cutaneous pathology,20,21,24,25,"Although thyroid hormone is one of the most potent stimulators of growth and metabolic rate , the potential to use thyroid hormone to treat cutaneous pathology has never been subject to rigorous investigation ."
294595065,the entero-endocrine system,calorie-deficient states,13,15,18,19,"In addition , it may also be possible to use our understanding of the entero-endocrine system to treat calorie-deficient states ."
297210754,amodiaquine,uncomplicated Plasmodium falciparum malaria,12,12,18,21,Many African countries currently use a sulfadoxine-pyrimethamine combination ( SP ) or amodiaquine ( AQ ) to treat uncomplicated Plasmodium falciparum malaria .
297210754,AQ,uncomplicated Plasmodium falciparum malaria,14,14,18,21,Many African countries currently use a sulfadoxine-pyrimethamine combination ( SP ) or amodiaquine ( AQ ) to treat uncomplicated Plasmodium falciparum malaria .
297210754,a sulfadoxine-pyrimethamine combination,uncomplicated Plasmodium falciparum malaria,5,7,18,21,Many African countries currently use a sulfadoxine-pyrimethamine combination ( SP ) or amodiaquine ( AQ ) to treat uncomplicated Plasmodium falciparum malaria .
297210754,SP,uncomplicated Plasmodium falciparum malaria,9,9,18,21,Many African countries currently use a sulfadoxine-pyrimethamine combination ( SP ) or amodiaquine ( AQ ) to treat uncomplicated Plasmodium falciparum malaria .
297739772,near-infrared laser technology,acute ischemic stroke,11,13,16,18,We hypothesized that transcranial laser therapy ( TLT ) can use near-infrared laser technology to treat acute ischemic stroke .
298857507,OTC antifungals,gynecologic conditions that are similar but potentially more severe,8,9,13,21,"Based on our findings , women likely use OTC antifungals inappropriately to treat gynecologic conditions that are similar but potentially more severe ."
299548199,drugs,psychiatric disorders,18,18,24,25,"While there are studies and reviews comparing weight gain for psychotropics within some classes , clinicians frequently use drugs from different classes to treat psychiatric disorders ."
303092562,the Q-switched alexandrite laser,recalcitrant pigmentation,4,7,10,11,The objective was use the Q-switched alexandrite laser to treat recalcitrant pigmentation after unsuccessful attempts at total-body depigmentation for vitiligo .
304135400,neuronal stem cells,neurological disease,12,14,19,20,It therefore will provide key information necessary for any attempt to use neuronal stem cells in situ to treat neurological disease .
304528646,herbal remedies,primary health conditions,18,19,22,24,More research is needed on herbal remedy use among patient populations and on outcomes in patients who use herbal remedies to treat primary health conditions .
304933375,catheter therapy,a carotid thrombosis,17,18,21,23,"We show that by using a Gore Flow Reversal protection device , we were able to use catheter therapy to treat a carotid thrombosis , which was previously contraindicated for this condition ."
306338595,an E1A and E1B triple regulated oncolytic adenovirus vector,large tumors,7,15,20,21,This is the first study to use an E1A and E1B triple regulated oncolytic adenovirus vector carrying IL-24 to treat large tumors .
306712112,"site-directed , programmable drug delivery systems",auditory and vestibular disorders,12,17,20,23,"Advances in protective and restorative biotherapies have created new opportunities to use site-directed , programmable drug delivery systems to treat auditory and vestibular disorders ."
307947822,the methods,edentulous and partially edentulous patients,5,6,11,15,Endosseous dental implants have revolutionized the methods clinicians use to treat edentulous and partially edentulous patients .
308497542,a small incision,large hydroceles,3,5,8,9,Why not use a small incision to treat large hydroceles ?
312162024,the MC,a broad spectrum of spinal and peripheral clinical pathologies,2,3,6,14,CMPs use the MC to treat a broad spectrum of spinal and peripheral clinical pathologies in primarily outpatient clinics with an active and athletic population .
312571834,an impairing medication,a medical condition,3,5,8,10,Pilots who use an impairing medication to treat a medical condition are required to wait an appropriate amount of time after completing the treatment before returning to duty .
312653872,GUGA-FCIQMC,active spaces far larger,5,5,31,34,This allows us to use GUGA-FCIQMC as a spin-pure configuration interaction ( CI ) eigensolver within the complete active space self-consistent field ( CASSCF ) procedure and hence to stochastically treat active spaces far larger than conventional CI solvers while variationally relaxing orbitals for specific spin-pure states .
312867996,traditional medicine,common diseases,8,9,12,13,"As the number of people seeking to use traditional medicine to treat common diseases is increasing worldwide , the quantity of information that needs to be analyzed is also increasing ."
313083847,reactor microbiomes,complex substrates,4,5,8,9,The ability to use reactor microbiomes to treat complex substrates can simultaneously address two pressing issues : 1 . providing proper waste management ; and 2 . producing renewable chemicals and fuels .
313175032,electrocoagulation,accessible lesions,13,13,16,17,"Traditionally , gastroenterologists prefer to use endoscopic modalities like argon plasma coagulation and electrocoagulation to treat accessible lesions ."
313175032,endoscopic modalities,accessible lesions,6,7,16,17,"Traditionally , gastroenterologists prefer to use endoscopic modalities like argon plasma coagulation and electrocoagulation to treat accessible lesions ."
313907066,SLIT,patients younger,23,23,26,27,"If SLIT were an FDA-approved form of immunotherapy , 65.7 % would use it to treat allergic rhinitis , 45.5 % would use SLIT to treat patients younger than 5 years , and 40.9 % would use it to treat moderate to severe asthma ."
316738287,microphototherapy,psoriatic patients with a limited number of lesions,6,6,9,16,Some clinicians have begun to use microphototherapy to treat psoriatic patients with a limited number of lesions ( lesions affecting < 10 % of the body surface area ) .
317426380,recombinant biologics,serious illnesses,3,4,14,15,Healthcare providers use recombinant biologics such as monoclonal antibodies to treat a variety of serious illnesses .
317426380,monoclonal antibodies,serious illnesses,7,8,14,15,Healthcare providers use recombinant biologics such as monoclonal antibodies to treat a variety of serious illnesses .
318242430,multifocal volumetric modulated arc therapy ( VMAT ) plans,several distinct targets,6,14,18,20,Recent trends in stereotactic radiosurgery use multifocal volumetric modulated arc therapy ( VMAT ) plans to simultaneously treat several distinct targets .
318574414,a special method,an acute cough,5,7,10,12,It 's necessary to use a special method to treat an acute cough by patients with acute respiratory virus infections of excessive smoker .
318641249,the construct,CD1-male mice,8,9,13,14,The aim of this study was to use the construct pIRES-hrGFP-1a-Tph2-FLAG to treat CD1-male mice and to transfect HEK-293-cells and then to evaluate whether this treatment increases 5-HT production .
319319896,the laparoscope,benign tumours,5,6,14,15,For this reason we use the laparoscope to diagnose cystic lesions and to treat benign tumours .
319744941,medicinal plants,digestive tract problems,20,21,24,26,"According to the analysis , it can be concluded that the village population of the Timok and Svrljig regions use medicinal plants to treat digestive tract problems rather than seeking professional medical attention in health facilities ."
320101872,herbal supplements,chronic cardiovascular conditions,3,4,7,9,Many patients use herbal supplements to treat chronic cardiovascular conditions and often combine herbal ingredients with cardiovascular medications .
320190208,the host 's immune system,cutaneous viral infections,5,9,12,14,Imiquimod 's ability to use the host 's immune system to treat cutaneous viral infections and tumors has led to many off-label uses .
320445146,PEEP,life-threatening hypoxemia,15,15,18,19,He was the first to describe and name ARDS and to show how to use PEEP to treat life-threatening hypoxemia .
322469280,EBP,positional headache,11,11,15,16,"Although it is common practice to use epidural blood patch ( EBP ) to treat positional headache from postdural puncture ( PDP ) , the literature is limited to one letter to the editor describing PDP positional vertigo treated with EBP ."
322469280,epidural blood patch,positional headache,7,9,15,16,"Although it is common practice to use epidural blood patch ( EBP ) to treat positional headache from postdural puncture ( PDP ) , the literature is limited to one letter to the editor describing PDP positional vertigo treated with EBP ."
322638787,P. indica,different ailments,7,8,11,12,Sri Lankan traditional and ayurvedic physicians use P. indica to treat different ailments including Purishaja Krimi ( E. vermicularis ) infestations successfully .
323096752,hydrocortisone,vasopressor-resistant hypotension,3,3,9,10,Clinicians frequently use hydrocortisone ( HC ) to treat vasopressor-resistant hypotension even before establishing its cause .
323096752,HC,vasopressor-resistant hypotension,5,5,9,10,Clinicians frequently use hydrocortisone ( HC ) to treat vasopressor-resistant hypotension even before establishing its cause .
325055398,TCAs,residual symptoms in inflammatory bowel disease ( IBD ) patients,3,3,6,15,"Some clinicians use TCAs to treat residual symptoms in inflammatory bowel disease ( IBD ) patients already on decisive IBD therapy or with quiescent inflammation , although this strategy has not been formally studied ."
325309049,herbal remedies,pregnancy related problems,4,5,8,10,More pregnant women use herbal remedies to treat pregnancy related problems due to cost-effectiveness of therapy and easy access of these products .
325868468,specific and effective strategies,common sexual problems in their female cancer survivors,33,36,43,50,"Building on a model that calls for an integrative approach to treatment , the aim is to concisely review barriers and challenges of managing cancer-related female sexual dysfunction for PCPs and to offer specific and effective strategies that PCPs may use to treat common sexual problems in their female cancer survivors ."
327416803,cytotoxic agents,malignant neoplasms,7,8,11,12,There could develop a reluctance to use cytotoxic agents to treat malignant neoplasms for fear of inducing acute leukemia .
328651652,botulinum toxin type A injections,adductor spasmodic dysphonia,11,15,28,30,"Almost all respondents ( 95.4 % ) indicated that they use botulinum toxin type A injections , either alone or in combination with other treatments , to treat adductor spasmodic dysphonia , and most ( 69.8 % ) inject the toxin under electromyographic guidance ."
329187734,lactic acid bacteria,vaginal infections,5,7,14,15,The idea you could use lactic acid bacteria to treat and prevent recurrence of vaginal infections was ridiculed in the early 1980s .
330029760,the extensive scientific evidence,their high-risk patients,16,19,30,32,"Until that is accomplished , although some pediatricians may prefer to wait , most will use the extensive scientific evidence at hand and their clinical judgment to identify and treat their high-risk patients ."
330029760,their clinical judgment,their high-risk patients,23,25,30,32,"Until that is accomplished , although some pediatricians may prefer to wait , most will use the extensive scientific evidence at hand and their clinical judgment to identify and treat their high-risk patients ."
330339221,a revered Zenith limb extension,solitary iliac aneurysms,8,12,15,17,"When necessary , it is feasible to use a revered Zenith limb extension to treat solitary iliac aneurysms and other aortoiliac pathologies , achieving satisfactory midterm outcomes ."
332243287,buccal or palatal flaps,chronic odontogenic sinusitis,3,6,16,18,"Most surgeons use buccal or palatal flaps , combined with the Caldwell-Luc procedure , to treat chronic odontogenic sinusitis and to repair fistulae more than 5 mm in diameter ."
335286515,which modalities,Complex Regional Pain Syndrome,12,13,18,21,The survey aimed to establish which criteria are used for diagnosis and which modalities clinicians use to treat Complex Regional Pain Syndrome and which they consider ineffective or harmful .
335564457,thalamic electrical brain stimulation,the unconscious clinical conditions of coma,19,22,25,30,CT/DBS for selected patients in a MCS is first placed in the historical context of prior efforts to use thalamic electrical brain stimulation to treat the unconscious clinical conditions of coma and vegetative state .
335564457,thalamic electrical brain stimulation,vegetative state,19,22,32,33,CT/DBS for selected patients in a MCS is first placed in the historical context of prior efforts to use thalamic electrical brain stimulation to treat the unconscious clinical conditions of coma and vegetative state .
336051871,What interventions,such a disorder,8,9,15,17,"Can we make the asymptomatic person better ? What interventions would we use to treat such a disorder ? How do we justify the risk , inconvenience , and cost of these interventions ? How do we measure the efficacy of our intervention ?"
336419148,the paradigm,this debilitating condition,33,34,39,41,"While some drug classes ( e.g. salicylates , immunomodulators ) have been studied for many decades , newer approaches including anti-TNF monoclonal antibodies ( biologics ) , and gut selective agents are changing the paradigm we use to treat this debilitating condition ."
337122563,the ISOBAR TTL dynamic stabilization,lumbar spondylolysis,7,11,19,20,It is safe and effective to use the ISOBAR TTL dynamic stabilization with pars bone grafting technique to treat lumbar spondylolysis with or without degree I slipping .
338401442,traditional medicine,many diseases,6,7,13,14,"In Kenya , most people use traditional medicine and medicinal plants to treat many diseases including malaria ."
338401442,medicinal plants,many diseases,9,10,13,14,"In Kenya , most people use traditional medicine and medicinal plants to treat many diseases including malaria ."
339281139,pathways,certain populations of patients,18,18,21,24,"Indeed , some experts predict that within the next decade it may well become illegal not to use pathways to treat certain populations of patients ."
339957515,the selective alpha(1A)-adrenoceptor antagonist,urinary hesitancy,3,6,12,13,"Clinicians often use the selective alpha(1A)-adrenoceptor antagonist , tamsulosin , to treat urinary hesitancy associated with prostate enlargement ."
339957515,tamsulosin,urinary hesitancy,8,8,12,13,"Clinicians often use the selective alpha(1A)-adrenoceptor antagonist , tamsulosin , to treat urinary hesitancy associated with prostate enlargement ."
340019990,chymopapain injection,selected,12,13,16,16,"On the basis of these results , we shall continue to use chymopapain injection to treat selected patients with sciatica caused by herniated lumbar discs ."
340343415,integrative medicine,a debilitating and long-standing case of blepharospasm,9,10,13,19,The objective of this case study was to use integrative medicine to treat a debilitating and long-standing case of blepharospasm .
342202739,albuterol,worsening,6,6,12,12,"Caregivers reported that they would use albuterol to treat their child 's worsening asthma symptoms , but many described inappropriate use ."
342729607,an implantable defibrillator,an initial episode of sustained ventricular tachycardia,11,13,16,22,"For these reasons , our current clinical practice is to use an implantable defibrillator to treat an initial episode of sustained ventricular tachycardia or ventricular fibrillation that occurs in a patient with structural heart disease and an abnormal serum potassium concentration ."
342729607,an implantable defibrillator,ventricular fibrillation,11,13,24,25,"For these reasons , our current clinical practice is to use an implantable defibrillator to treat an initial episode of sustained ventricular tachycardia or ventricular fibrillation that occurs in a patient with structural heart disease and an abnormal serum potassium concentration ."
343941349,bone-patellar tendon-bone ( BPTB ) autografts,starting,10,15,19,19,One hundred eighteen surgeons ( 86 % ) would use bone-patellar tendon-bone ( BPTB ) autografts to treat their starting running backs .
344783219,iTregs,establish autoimmunity,6,6,11,12,"These data support efforts to use iTregs in therapies to treat establish autoimmunity , and show that iTregs are more effective than enTregs at suppressing inflammation in this disease model ."
345518921,antimicrobial medication,chronic periodontitis,3,4,7,8,Do not use antimicrobial medication to treat chronic periodontitis .
345884482,antimicrobials,affected,51,51,54,54,"Participating herds ( n=50 ) were required to have a minimum of 200 lactating animals , participate in monthly DHI testing ( including monthly individual cow somatic cell count ) , use computerized herd records , use a milking routine that included fore-stripping quarters for detection of mastitis , and use antimicrobials to treat affected cows ."
347098660,tissues,a wide range of conditions,12,12,15,19,"Advanced therapies in medicine use stem cells , gene editing , and tissues to treat a wide range of conditions ."
347098660,stem cells,a wide range of conditions,5,6,15,19,"Advanced therapies in medicine use stem cells , gene editing , and tissues to treat a wide range of conditions ."
